image_path,class_name,food,freshness_stage,shelf_life_min,shelf_life_max,shelf_life_midpoint,file_extension,file_size_bytes
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi fresh Orange(9-20)/IMG_20251201_132957443_HDR.jpg,Semi fresh Orange(9-20),Orange,Semi-Fresh,9,20,14.5,.jpg,20061
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi fresh Orange(9-20)/IMG_20251201_133001339_HDR.jpg,Semi fresh Orange(9-20),Orange,Semi-Fresh,9,20,14.5,.jpg,20956
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi fresh Orange(9-20)/IMG_20251201_133005941_HDR.jpg,Semi fresh Orange(9-20),Orange,Semi-Fresh,9,20,14.5,.jpg,21640
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi fresh Orange(9-20)/IMG_20251201_133010020_HDR.jpg,Semi fresh Orange(9-20),Orange,Semi-Fresh,9,20,14.5,.jpg,21052
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi fresh Orange(9-20)/IMG_20251201_133014746_HDR.jpg,Semi fresh Orange(9-20),Orange,Semi-Fresh,9,20,14.5,.jpg,20562
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi fresh Orange(9-20)/IMG_20251201_133019315_HDR.jpg,Semi fresh Orange(9-20),Orange,Semi-Fresh,9,20,14.5,.jpg,20309
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi fresh Orange(9-20)/IMG_20251201_133038838_HDR.jpg,Semi fresh Orange(9-20),Orange,Semi-Fresh,9,20,14.5,.jpg,19001
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi fresh Orange(9-20)/IMG_20251201_133044941_HDR.jpg,Semi fresh Orange(9-20),Orange,Semi-Fresh,9,20,14.5,.jpg,18574
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi fresh Orange(9-20)/IMG_20251201_133050303_HDR.jpg,Semi fresh Orange(9-20),Orange,Semi-Fresh,9,20,14.5,.jpg,19857
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi fresh Orange(9-20)/IMG_20251201_133055047_HDR.jpg,Semi fresh Orange(9-20),Orange,Semi-Fresh,9,20,14.5,.jpg,20062
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi fresh Orange(9-20)/IMG_20251201_133100642_HDR.jpg,Semi fresh Orange(9-20),Orange,Semi-Fresh,9,20,14.5,.jpg,20123
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi fresh Orange(9-20)/IMG_20251201_133105922_HDR.jpg,Semi fresh Orange(9-20),Orange,Semi-Fresh,9,20,14.5,.jpg,20254
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi fresh Orange(9-20)/IMG_20251201_133112132_HDR.jpg,Semi fresh Orange(9-20),Orange,Semi-Fresh,9,20,14.5,.jpg,20387
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi fresh Orange(9-20)/IMG_20251201_133117397_HDR.jpg,Semi fresh Orange(9-20),Orange,Semi-Fresh,9,20,14.5,.jpg,20738
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi fresh Orange(9-20)/IMG_20251201_133122334_HDR.jpg,Semi fresh Orange(9-20),Orange,Semi-Fresh,9,20,14.5,.jpg,20747
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi fresh Orange(9-20)/IMG_20251201_133127369_HDR.jpg,Semi fresh Orange(9-20),Orange,Semi-Fresh,9,20,14.5,.jpg,20506
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi fresh Orange(9-20)/IMG_20251201_133132414_HDR.jpg,Semi fresh Orange(9-20),Orange,Semi-Fresh,9,20,14.5,.jpg,19082
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_0_IMG_20260125_005125.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,20203
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_100_IMG_20251031_164038.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,31263
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_101_IMG_20251031_164035.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,31006
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_102_IMG_20251124_022549.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,16152
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_103_IMG_20251124_022602.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,21544
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_104_IMG_20260214_025258.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,17185
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_105_IMG_20260214_025210.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,18476
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_106_IMG_20251124_021856.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,21430
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_107_IMG_20251031_164000.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,18760
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_108_IMG_20260125_005125.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,20491
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_109_IMG_20251031_164038.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,31226
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_10_IMG_20251124_021917.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,21552
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_110_IMG_20251124_021909.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,18999
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_111_IMG_20251031_164035.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,26159
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_112_IMG_20260123_013740.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,22869
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_113_IMG_20260120_004623.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,21598
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_114_IMG_20260214_025210.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,19940
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_115_IMG_20260120_004620.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,30357
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_116_IMG_20251124_022545.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,21610
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_117_IMG_20251124_022533.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,21000
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_118_IMG_20260214_025301.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,20748
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_119_IMG_20260123_013740.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,21845
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_11_IMG_20251124_021913.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,18346
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_120_IMG_20251124_022533.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,21184
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_121_IMG_20251124_022509.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,18777
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_122_IMG_20251124_021927.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,25554
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_123_IMG_20251124_022533.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,20282
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_124_IMG_20260120_004500.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,22531
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_125_IMG_20251124_021917.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,22586
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_126_IMG_20260120_004456.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,19912
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_127_IMG_20260214_025258.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,17963
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_128_IMG_20260120_004620.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,28222
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_129_IMG_20260125_005125.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,15465
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_12_IMG_20260214_025243.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,22338
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_130_IMG_20260123_013738.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,21207
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_131_IMG_20251031_164014.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,23766
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_132_IMG_20251124_021905.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,26312
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_133_IMG_20251124_021922.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,23637
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_134_IMG_20251031_164038.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,33332
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_135_IMG_20251124_021901.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,23295
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_136_IMG_20251124_022549.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,23888
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_137_IMG_20260125_005113.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,20561
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_138_IMG_20260214_025244.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,22947
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_139_IMG_20251124_021917.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,22821
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_13_IMG_20251031_164023.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,26935
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_140_IMG_20251031_164023.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,22058
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_141_IMG_20260120_004638.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,14661
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_142_IMG_20251124_022528.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,20845
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_143_IMG_20251031_164035.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,31021
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_144_IMG_20260214_025259.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,16932
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_145_IMG_20260120_004456.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,17387
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_146_IMG_20251124_021901.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,20641
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_147_IMG_20260214_025259.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,18126
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_148_IMG_20251124_022528.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,21409
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_149_IMG_20251124_022528.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,20853
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_14_IMG_20251031_164031.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,25481
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_150_IMG_20260120_004456.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,20151
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_151_IMG_20260214_025211.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,21244
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_152_IMG_20260214_025258.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,17636
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_153_IMG_20260214_025244.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,22361
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_154_IMG_20251124_022538.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,14704
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_155_IMG_20260214_025259.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,21524
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_156_IMG_20251124_021856.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,21106
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_157_IMG_20260120_004500.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,23617
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_158_IMG_20251124_021922.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,19671
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_159_IMG_20251031_164035.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,24333
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_15_IMG_20260214_025209.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,20023
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_160_IMG_20251124_021905.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,25471
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_161_IMG_20251031_164038.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,32187
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_162_IMG_20251031_164008.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,21961
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_163_IMG_20251031_164035.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,30927
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_164_IMG_20251124_022602.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,21333
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_165_IMG_20251124_022608.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,21338
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Semi Fresh Papaya(4-7)/aug_166_IMG_20260123_013740.jpg,Semi Fresh Papaya(4-7),Papaya,Semi-Fresh,4,7,5.5,.jpg,17773
